solar,load,grid
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.063275451,0,1
0.296872437,0,1
0.833026573,0,1
1.641132713,0,1
2.031468391,2.739726027,1
2.17210245,2.739726027,1
2.290678999,2.739726027,1
1.823797345,2.739726027,1
1.723478894,2.739726027,1
1.161946537,0,1
0.426740331,0,1
0.132456607,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.063492726,0,1
0.559545508,0,1
1.088005541,0,1
1.627887052,0,1
1.770707808,2.739726027,1
2.008302427,2.739726027,1
2.29011664,2.739726027,1
1.905762423,2.739726027,1
1.851673652,2.739726027,1
1.404116719,0,1
0.822643834,0,1
0.237761933,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.063495747,0,1
0.559501355,0,1
1.042730943,0,1
1.480753324,0,1
1.480021327,2.739726027,1
1.744778846,2.739726027,1
2.282561965,2.739726027,1
2.147560797,2.739726027,1
1.394108112,2.739726027,1
1.093394434,0,1
0.842668019,0,1
0.296403029,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.063720691,0,1
0.102247205,0,1
0.450938061,0,1
1.269798749,0,1
1.427575482,2.739726027,1
1.346916379,2.739726027,1
1.202585154,2.739726027,1
0.640123277,2.739726027,1
0.47129455,2.739726027,1
0.405840072,0,1
0.302094016,0,1
0.053447403,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.044152202,0,1
0.307554946,0,1
0.574596761,0,1
0.832880173,0,1
0.418541964,2.739726027,1
1.016860077,2.739726027,1
1.03516465,2.739726027,1
1.757390109,2.739726027,1
1.291535575,2.739726027,1
1.281280645,0,1
0.838401522,0,1
0.212568687,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.062396125,0,1
0.501471419,0,1
1.038517894,0,1
1.584624865,0,1
1.793978342,2.739726027,1
2.12560321,2.739726027,1
2.204582205,2.739726027,1
2.051731928,2.739726027,1
1.83075945,2.739726027,1
1.379853922,0,1
0.738585012,0,1
0.170270877,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.062189306,0,1
0.420103558,0,1
0.844271441,0,1
0.985437651,0,1
1.435181279,2.739726027,1
1.289648649,2.739726027,1
1.523497303,2.739726027,1
1.727980095,2.739726027,1
1.828200947,2.739726027,1
0.924907306,0,1
0.830765515,0,1
0.264322969,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.049227847,0,1
0.320063962,0,1
0.79813239,0,1
1.261154212,0,1
0.942187083,2.739726027,1
0.813348633,2.739726027,1
0.829536225,2.739726027,1
1.613797852,2.739726027,1
0.879504899,2.739726027,1
0.642737552,0,1
0.274208414,0,1
0.048799803,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.062185821,0,1
0.50182696,0,1
0.989037218,0,1
1.564482166,0,1
1.735037476,2.739726027,1
1.806782481,2.739726027,1
2.089839926,2.739726027,1
1.000742199,2.739726027,1
1.561582063,2.739726027,1
1.366447919,0,1
0.636163522,0,1
0.207501873,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.049013825,0,1
0.568227225,0,1
1.13605708,0,1
1.640881742,0,1
2.021650335,2.739726027,1
2.238874523,2.739726027,1
2.190809041,2.739726027,1
1.928142942,2.739726027,1
1.820153627,2.739726027,1
1.195248917,0,1
0.813055834,0,1
0.260976697,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.442100649,0,1
1.038357552,0,1
1.437100738,0,1
1.714655425,2.739726027,1
1.882556955,2.739726027,1
1.809024948,2.739726027,1
1.69302317,2.739726027,1
1.785933346,2.739726027,1
1.334642067,0,1
0.769377687,0,1
0.233572122,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.53187602,0,1
0.8474992,0,1
1.370904968,0,1
1.840974876,2.739726027,1
2.194053066,2.739726027,1
2.086131141,2.739726027,1
1.953335259,2.739726027,1
1.776003748,2.739726027,1
1.326025416,0,1
0.784124523,0,1
0.097599605,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056853861,0,1
0.520505666,0,1
0.995420697,0,1
1.537865359,0,1
1.953000632,2.739726027,1
2.184367468,2.739726027,1
2.216533509,2.739726027,1
2.07308068,2.739726027,1
1.024119628,2.739726027,1
1.31512447,0,1
0.141751807,0,1
0.109218606,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056850143,0,1
0.54307906,0,1
0.979793141,0,1
1.254245554,0,1
1.180667071,2.739726027,1
0.937878758,2.739726027,1
2.001331027,2.739726027,1
1.871939512,2.739726027,1
1.757466795,2.739726027,1
1.096006385,0,1
0.741496733,0,1
0.123161406,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.046476002,0,1
0.542005464,0,1
1.094567953,0,1
1.378603718,0,1
1.718048173,2.739726027,1
1.947702368,2.739726027,1
2.101844678,2.739726027,1
1.963420552,2.739726027,1
1.749342789,2.739726027,1
0.627467861,0,1
0.288151215,0,1
0.039504602,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.054092257,0,1
0.541580209,0,1
1.09357569,0,1
1.312486957,0,1
1.112414738,2.739726027,1
1.82148284,2.739726027,1
2.111934618,2.739726027,1
1.969536794,2.739726027,1
0.572595969,2.739726027,1
0.604868905,0,1
0.370562463,0,1
0.039504602,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.052816723,0,1
0.463316945,0,1
0.724316879,0,1
1.292874084,0,1
1.478406286,2.739726027,1
2.000856972,2.739726027,1
2.016379957,2.739726027,1
1.882268804,2.739726027,1
1.558670342,2.739726027,1
0.501455152,0,1
0.137104207,0,1
0.072037804,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.053028654,0,1
0.422552843,0,1
0.751180009,0,1
1.355546973,0,1
1.298548804,2.739726027,1
1.978237101,2.739726027,1
2.131354615,2.739726027,1
1.988540831,2.739726027,1
1.642408479,2.739726027,1
1.287266754,0,1
0.69173023,0,1
0.185154352,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.053448565,0,1
0.549127912,0,1
1.105083148,0,1
1.602511155,0,1
1.868549088,2.739726027,1
2.081095466,2.739726027,1
1.474360549,2.739726027,1
1.375025066,2.739726027,1
1.555135842,2.739726027,1
1.17953538,0,1
0.600537342,0,1
0.175030949,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.044152202,0,1
0.557486621,0,1
1.118584427,0,1
1.616189042,0,1
1.98743935,2.739726027,1
2.198400896,2.739726027,1
2.227004552,2.739726027,1
2.075211604,2.739726027,1
0.780680651,2.739726027,1
1.200475143,0,1
0.730275103,0,1
0.204382636,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.049431179,0,1
0.363532967,0,1
0.669853976,0,1
0.882100584,0,1
1.761893634,2.739726027,1
2.183753984,2.739726027,1
2.216043187,2.739726027,1
2.062082134,2.739726027,1
0.881503367,2.739726027,1
1.224001296,0,1
0.61355527,0,1
0.039504602,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.04942932,0,1
0.171961209,0,1
0.484400783,0,1
0.571394565,0,1
1.2558025,2.739726027,1
0.509386282,2.739726027,1
0.380817393,2.739726027,1
0.355002297,2.739726027,1
1.125630189,2.739726027,1
0.332303418,0,1
0.239351413,0,1
0.034857002,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.049009177,0,1
0.371485011,0,1
1.073221525,0,1
0.847810589,0,1
1.102506054,2.739726027,1
2.033996685,2.739726027,1
2.131951832,2.739726027,1
1.983284395,2.739726027,1
1.490931568,2.739726027,1
1.22341105,0,1
0.566544794,0,1
0.044152202,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.528234625,0,1
1.088523749,0,1
1.57766276,0,1
1.944934722,2.739726027,1
2.113210384,2.739726027,1
1.427261769,2.739726027,1
1.327340687,2.739726027,1
1.707763034,2.739726027,1
1.241885261,0,1
0.710901581,0,1
0.083656804,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.498727011,0,1
1.083260341,0,1
1.570296314,0,1
1.935830073,2.739726027,1
2.142541389,2.739726027,1
2.17236504,2.739726027,1
2.018627071,2.739726027,1
1.699632057,2.739726027,1
1.244515803,0,1
0.705201299,0,1
0.134712552,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.046476002,0,1
0.534922522,0,1
1.08287459,0,1
1.495047018,0,1
1.85060238,2.739726027,1
1.790938812,2.739726027,1
1.996011849,2.739726027,1
1.853999776,2.739726027,1
1.528707263,2.739726027,1
1.238109086,0,1
0.699003724,0,1
0.142275824,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.046476002,0,1
0.495715366,0,1
0.980023197,0,1
1.559667252,0,1
1.872471663,2.739726027,1
2.118768914,2.739726027,1
1.619721219,2.739726027,1
1.502794568,2.739726027,1
1.684620308,2.739726027,1
1.08181029,0,1
0.693445195,0,1
0.095275805,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.046476002,0,1
0.438161808,0,1
1.068711029,0,1
1.514546025,0,1
1.917620775,2.739726027,1
1.961087457,2.739726027,1
2.032200388,2.739726027,1
1.885891608,2.739726027,1
1.674830138,2.739726027,1
0.971518089,0,1
0.18358021,0,1
0.030209402,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.044152202,0,1
0.528618052,0,1
0.755149059,0,1
1.404676755,0,1
1.093171349,2.739726027,1
1.248136284,2.739726027,1
1.705288187,2.739726027,1
1.580918404,2.739726027,1
0.78420818,2.739726027,1
1.0628597,0,1
0.560049772,0,1
0.027885601,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.044152202,0,1
0.223084812,0,1
0.220761012,0,1
0.461334743,0,1
0.965067219,2.739726027,1
0.565761673,2.739726027,1
0.360003115,2.739726027,1
0.334627218,2.739726027,1
0.763607692,2.739726027,1
0.987601109,0,1
0.598650416,0,1
0.110063075,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.041828402,0,1
0.523858909,0,1
0.623903152,0,1
0.878528903,0,1
1.352814184,2.739726027,1
1.037527955,2.739726027,1
1.600851962,2.739726027,1
1.485126715,2.739726027,1
0.297446416,2.739726027,1
0.216113411,0,1
0.139428007,0,1
0.062742603,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.041828402,0,1
0.336734904,0,1
0.727756103,0,1
1.261890857,0,1
0.58056428,2.739726027,1
0.684647287,2.739726027,1
0.519538965,2.739726027,1
0.483020446,2.739726027,1
0.369484219,2.739726027,1
0.357865219,0,1
0.218437212,0,1
0.046476002,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.039504602,0,1
0.51664351,0,1
1.057735721,0,1
1.396562045,0,1
1.418538223,2.739726027,1
1.51662815,2.739726027,1
0.795994494,2.739726027,1
0.738257356,2.739726027,1
0.295122616,2.739726027,1
0.216113411,0,1
0.130132807,0,1
0.025561801,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.039504602,0,1
0.43619355,0,1
0.965669084,0,1
1.560076241,0,1
1.925510077,2.739726027,1
2.130332143,2.739726027,1
2.127074175,2.739726027,1
1.970438428,2.739726027,1
1.630419994,2.739726027,1
1.210755635,0,1
0.65845806,0,1
0.112891372,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.037180802,0,1
0.50977668,0,1
0.844952315,0,1
1.5642219,0,1
1.96659951,2.739726027,1
2.168110162,2.739726027,1
2.187922882,2.739726027,1
2.025526434,2.739726027,1
1.656376842,2.739726027,1
1.126534147,0,1
0.675412506,0,1
0.131189671,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.037180802,0,1
0.544554673,0,1
1.109500692,0,1
1.607446906,0,1
1.978258016,2.739726027,1
2.184571962,2.739726027,1
1.977744456,2.739726027,1
1.830336519,2.739726027,1
1.630103958,2.739726027,1
1.236742692,0,1
0.669163807,0,1
0.102575558,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.034857002,0,1
0.530507301,0,1
1.083318436,0,1
1.572048459,0,1
1.936952468,2.739726027,1
1.99825664,2.739726027,1
1.429871396,2.739726027,1
1.323246151,2.739726027,1
1.655056923,2.739726027,1
0.77466898,0,1
0.563726024,0,1
0.048799803,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.032533202,0,1
0.394353528,0,1
0.531741239,0,1
0.733326252,0,1
0.826138829,2.739726027,1
1.509682311,2.739726027,1
1.714318474,2.739726027,1
1.583957935,2.739726027,1
1.652221887,2.739726027,1
1.195158289,0,1
0.587426462,0,1
0.067390204,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.032533202,0,1
0.510859571,0,1
1.03370298,0,1
1.530161962,0,1
1.718422305,2.739726027,1
1.954034723,2.739726027,1
1.44739982,2.739726027,1
1.336640535,2.739726027,1
0.856004308,2.739726027,1
0.931286137,0,1
0.63267085,0,1
0.091211014,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.030209402,0,1
0.506539627,0,1
0.923389864,0,1
1.513516582,0,1
1.883330781,2.739726027,1
2.079812729,2.739726027,1
2.102458161,2.739726027,1
1.941616335,2.739726027,1
1.237862763,2.739726027,1
1.164391175,0,1
0.632159614,0,1
0.079009204,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.027885601,0,1
0.498327317,0,1
0.801141711,0,1
1.424517361,0,1
1.872467015,2.739726027,1
2.026349059,2.739726027,1
2.139680791,2.739726027,1
1.976645298,2.739726027,1
1.647485982,2.739726027,1
1.183660126,0,1
0.641117863,0,1
0.105955526,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.027885601,0,1
0.492915187,0,1
1.039461357,0,1
1.516093676,0,1
1.564084796,2.739726027,1
1.187043579,2.739726027,1
1.823462718,2.739726027,1
1.932149174,2.739726027,1
1.536175957,2.739726027,1
1.143839487,0,1
0.589966375,0,1
0.121272854,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.025561801,0,1
0.502005893,0,1
1.041343635,0,1
1.414136946,0,1
1.859070307,2.739726027,1
2.071033412,2.739726027,1
2.093599835,2.739726027,1
1.935297923,2.739726027,1
1.612064297,2.739726027,1
1.15709909,0,1
0.38368961,0,1
0.034857002,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.032533202,0,1
0.496393916,0,1
1.031551141,0,1
1.505525033,0,1
1.859188821,2.739726027,1
2.056128558,2.739726027,1
2.076241048,2.739726027,1
1.918864008,2.739726027,1
1.60152354,2.739726027,1
1.148982056,0,1
0.621416686,0,1
0.085584861,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.023238001,0,1
0.476634643,0,1
0.943797477,0,1
1.444430004,0,1
1.794450074,2.739726027,1
1.6890425,2.739726027,1
1.771576909,2.739726027,1
1.793520554,2.739726027,1
0.994788623,2.739726027,1
1.135345997,0,1
0.306104895,0,1
0.020914201,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.027885601,0,1
0.498445831,0,1
0.73462758,0,1
0.61381786,0,1
0.501940826,2.739726027,1
0.85085012,2.739726027,1
0.739349542,2.739726027,1
0.408575185,2.739726027,1
0.339274818,2.739726027,1
0.439751288,0,1
0.176608809,0,1
0.020914201,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.025561801,0,1
0.371171298,0,1
0.613392604,0,1
1.021419372,0,1
0.755597553,2.739726027,1
0.617996052,2.739726027,1
0.417993547,2.739726027,1
0.492225018,2.739726027,1
0.350893818,2.739726027,1
0.211465811,0,1
0.116190006,0,1
0.020914201,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.023238001,0,1
0.365661568,0,1
0.923540911,0,1
1.451963764,0,1
1.272027273,2.739726027,1
1.444522956,2.739726027,1
1.385419424,2.739726027,1
1.713493525,2.739726027,1
1.445557047,2.739726027,1
0.955562877,0,1
0.602159354,0,1
0.055771203,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.020914201,0,1
0.216113411,0,1
0.945779678,0,1
1.461251993,0,1
1.058702422,2.739726027,1
1.560441077,2.739726027,1
1.104790349,2.739726027,1
1.430580155,2.739726027,1
1.345296691,2.739726027,1
0.269560814,0,1
0.19752301,0,1
0.030209402,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.013942801,0,1
0.47892591,0,1
0.911731359,0,1
1.486906746,0,1
1.838019002,2.739726027,1
2.032300311,2.739726027,1
1.580607015,2.739726027,1
1.895045057,2.739726027,1
1.574058546,2.739726027,1
0.92660368,0,1
0.529433706,0,1
0.020914201,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.011619001,0,1
0.299930558,0,1
0.993515181,0,1
1.463694307,0,1
1.812870837,2.739726027,1
1.920307088,2.739726027,1
1.732241944,2.739726027,1
1.629771654,2.739726027,1
1.55708551,2.739726027,1
1.006177567,0,1
0.592522555,0,1
0.023238001,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.016266601,0,1
0.463437782,0,1
0.989299807,0,1
1.434721167,0,1
1.808411465,2.739726027,1
1.857081134,2.739726027,1
1.961398846,2.739726027,1
1.509779911,2.739726027,1
1.558721465,2.739726027,1
1.113160677,0,1
0.594358357,0,1
0.032533202,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0092952,0,1
0.46292887,0,1
0.989501978,0,1
1.441560111,0,1
1.589711664,2.739726027,1
0.797758258,2.739726027,1
0.341598618,2.739726027,1
0.83489026,2.739726027,1
0.939056925,2.739726027,1
0.853264548,0,1
0.263293525,0,1
0.018590401,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0046476,0,1
0.457505121,0,1
0.985221538,0,1
1.452428524,0,1
1.801465626,2.739726027,1
1.971807147,2.739726027,1
1.990943641,2.739726027,1
1.871391096,2.739726027,1
1.559716052,2.739726027,1
1.114861699,0,1
0.595111269,0,1
0.100840377,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0046476,0,1
0.472131118,0,1
1.00977481,0,1
1.490160067,0,1
1.600087431,2.739726027,1
2.042696993,2.739726027,1
2.058577843,2.739726027,1
1.900282903,2.739726027,1
1.567972514,2.739726027,1
0.892429875,0,1
0.400163029,0,1
0.030209402,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0046476,0,1
0.456180554,0,1
0.987549986,0,1
1.460220226,0,1
1.704679351,2.739726027,1
1.97967321,2.739726027,1
2.004300844,2.739726027,1
1.365134972,2.739726027,1
1.508174165,2.739726027,1
1.117032128,0,1
0.536402782,0,1
0.018590401,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0023238,0,1
0.396400796,0,1
0.991916406,0,1
1.412052497,0,1
1.82264474,2.739726027,1
2.021406336,2.739726027,1
2.042160195,2.739726027,1
1.820420864,2.739726027,1
1.499685323,2.739726027,1
1.121280035,0,1
0.596740252,0,1
0.034857002,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0023238,0,1
0.45227657,0,1
0.983053432,0,1
1.456441727,0,1
1.810951378,2.739726027,1
2.009099491,2.739726027,1
2.029790607,2.739726027,1
1.876068905,2.739726027,1
1.55970908,2.739726027,1
1.087891675,0,1
0.581070868,0,1
0.060418803,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0023238,0,1
0.441970517,0,1
0.9676234,0,1
1.394154588,0,1
1.316806901,2.739726027,1
1.689188899,2.739726027,1
1.685784532,2.739726027,1
1.553702057,2.739726027,1
0.960835579,2.739726027,1
0.993740589,0,1
0.58768208,0,1
0.068654816,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0023238,0,1
0.462094626,0,1
1.011313166,0,1
1.502708587,0,1
1.869583179,2.739726027,1
2.073426926,2.739726027,1
2.095637807,2.739726027,1
1.937212734,2.739726027,1
1.612431458,2.739726027,1
1.156067323,0,1
0.617180398,0,1
0.060418803,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.0023238,0,1
0.45295512,0,1
0.993605809,0,1
1.476833073,0,1
1.83548606,2.739726027,1
2.03715473,2.739726027,1
2.059881495,2.739726027,1
1.899855323,2.739726027,1
1.580081836,2.739726027,1
1.129459812,0,1
0.602375468,0,1
0.060418803,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.441484842,0,1
0.978166481,0,1
1.461437897,0,1
1.823929802,2.739726027,1
2.028961011,2.739726027,1
2.056030958,2.739726027,1
1.902732188,2.739726027,1
1.586486229,2.739726027,1
1.13771395,0,1
0.607889845,0,1
0.060418803,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.421409533,0,1
0.980088263,0,1
1.460227197,0,1
1.817757789,2.739726027,1
2.014667316,2.739726027,1
2.038242268,2.739726027,1
1.884578661,2.739726027,1
1.567877238,2.739726027,1
1.122177022,0,1
0.597005166,0,1
0.041828402,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.424623349,0,1
0.950731697,0,1
1.23099361,0,1
1.784109163,2.739726027,1
1.960004566,2.739726027,1
1.988745326,2.739726027,1
1.860162493,2.739726027,1
1.215191769,2.739726027,1
1.094849132,0,1
0.533811745,0,1
0.06789656,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.357535239,0,1
0.872533499,0,1
1.349121666,0,1
1.774602497,2.739726027,1
1.977226248,2.739726027,1
2.009315604,2.739726027,1
1.757383138,2.739726027,1
1.535604302,2.739726027,1
1.120211087,0,1
0.583654934,0,1
0.023238001,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.422980422,0,1
0.760791246,0,1
1.38676258,0,1
1.798976836,2.739726027,1
2.004333377,2.739726027,1
2.035400261,2.739726027,1
1.889079862,2.739726027,1
1.479714585,2.739726027,1
1.038529513,0,1
0.563177607,0,1
0.081997844,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
